Car Name,Link,Year,KMage
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103071652-ddd9115b/,2013,139000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103407816-1b5deb8c/,2009,168000
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103332890-21231f6b/,2014,85000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103402979-07fce147/,2014,156000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103101159-c43e8b7f/,2014,101000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103247430-f7c3f2b1/,2013,231500
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103406503-1808f513/,2011,107000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102968063-c3f834bb/,2013,135591
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102941396-497517a5/,2008,140000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103082539-8ec51dcd/,2012,168000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103384236-39b6f48d/,2011,114085
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103322439-f1a3e6e6/,2014,95000
Opel Mokka I,https://auto.ru/cars/used/sale/opel/mokka/1103239077-6f318a20/,2014,103500
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103313454-8baba55f/,2008,213000
Opel Meriva B Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1103173554-54eb09b5/,2014,170690
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103184385-5d9862a7/,2012,115217
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103389190-01e13259/,2012,191000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103098201-68ff90e3/,2011,154000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102975613-ad86dfe6/,2012,119000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103400192-b3380672/,2012,109300
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1078358269-682528ce/,2010,170000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103337394-cdd04139/,2013,184000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103407397-2035e4f6/,2011,111000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102792548-c34231be/,2012,124000
Opel Vectra C,https://auto.ru/cars/used/sale/opel/vectra/1102915622-f7ea77bb/,2005,350000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103143941-60330280/,2012,266355
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103389640-57d68e1e/,2007,247000
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1103231230-88276bb1/,2006,245000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103391879-857c7362/,2011,139000
Opel Meriva B,https://auto.ru/cars/used/sale/opel/meriva/1103235430-46f689a3/,2012,62000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102946154-7440a1f7/,2012,75000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102962172-e4922e28/,2013,117800
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103095623-f6170aa1/,2013,73348
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103272479-2aa4704a/,2013,200000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103318234-2312adbb/,2009,155000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103321986-a0abd28c/,2012,118000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103120664-584f4ea0/,2011,117250
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102960438-e08c0038/,2013,136000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103336775-038144b0/,2010,87000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103250050-384d9963/,2012,110000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103301843-25bed1b4/,2012,178000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103321713-9d1daa19/,2012,138000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103229286-6d6fdbc3/,2013,158000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103198497-432fd234/,2013,77245
Opel Antara I Рестайлинг,https://auto.ru/cars/used/sale/opel/antara/1103323881-60d49be6/,2013,150000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103055154-f639377d/,2013,128024
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103397835-2747670f/,2012,128000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103229455-24604e21/,2011,195000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103302665-3b854f33/,2013,93200
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1093697058-e457448f/,2008,188000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103385833-a08fa2a0/,1998,160000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103233098-b22d4fc7/,2010,119000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103215149-d971de17/,2013,158952
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103143796-496cf42c/,2011,105000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103315633-6ef3aff4/,2009,235000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1101700965-949c0532/,2007,190000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103218757-2253bdb7/,2008,195000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102993332-f1162b42/,2011,145000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103284532-4502a30c/,2011,140000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103272091-cb997fb5/,2014,123000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102113453-60a81a27/,2009,183000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103221342-d98b0df0/,2011,137000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102970724-8f239597/,2013,48000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103157457-828b8813/,2013,82000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103232095-cdc36bd1/,2013,89450
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102971900-bcdb389d/,2013,180000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103335354-33d0d304/,2012,145000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103135366-df5b27d2/,2013,120000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103232103-499bfd73/,2012,143000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103141906-5be497c1/,2009,126364
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103292040-db282184/,2007,173000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102964533-f8b83cd0/,2011,148000
Opel Vectra B Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103405549-ba61cafe/,2000,258700
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103260916-8b77a25e/,2011,165000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103292040-db282184/,2007,173000
Opel Frontera B,https://auto.ru/cars/used/sale/opel/frontera/1103170728-44eaf923/,2000,270000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103242760-81ba8caa/,2014,245000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103246186-f8399d9f/,2012,131700
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103146237-3c820064/,2006,270000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103299837-9d677cbe/,2013,136500
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1101737330-f9f715ee/,2011,124500
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1096238122-d2b94e92/,2012,127000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102981335-902eca94/,2007,195000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103069970-e0e2b757/,2012,95000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103091856-cbe784f2/,2006,274000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1070559195-2319de91/,2007,162000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1102963412-db27be47/,1998,207800
Opel Omega B,https://auto.ru/cars/used/sale/opel/omega/1103322071-9f2de3b1/,1995,240000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103157362-28656c52/,2013,160000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103000406-e9586c98/,2007,140000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103310436-4706780a/,2007,210000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103303035-249bccbc/,2012,97000
Opel Astra H GTC,https://auto.ru/cars/used/sale/opel/astra/1103369327-f605119a/,2006,240000
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103008931-270c64b5/,2006,192000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103369444-3704ada6/,2013,110000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103258563-dafcf22c/,2008,254779
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103343554-6b0727b1/,2012,85000
Opel Frontera B,https://auto.ru/cars/used/sale/opel/frontera/1102931979-43cd08f2/,1999,171629
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103263168-eec20e66/,2007,104486
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1102753007-838ed742/,2011,156000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103176729-e2cf708e/,2009,104000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103335063-469eeedc/,2011,94500
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103352364-083c1640/,2013,119000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103263081-cae4e964/,2008,173000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103407885-d79bf359/,2007,220000
Opel Vectra C,https://auto.ru/cars/used/sale/opel/vectra/1103188594-e111d47a/,2004,120000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103383782-b66cca9c/,1997,400000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103384610-71495803/,2011,169000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103054412-63ab1d47/,2011,227000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103379333-5514dc01/,2011,110000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103264644-bd44800f/,2007,183778
Opel Tigra A,https://auto.ru/cars/used/sale/opel/tigra/1103010689-c695133e/,1998,240000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103407773-a33527b1/,2009,156000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103207258-53b162ab/,2007,206000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1102959479-8676aec7/,2012,192050
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103145098-de031a03/,2008,282000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103233345-b0d85089/,2013,209995
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103248580-d7a9732d/,2007,237142
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103387958-1e5c080a/,2013,70000
Opel Zafira C,https://auto.ru/cars/used/sale/opel/zafira/1103233377-f6dc8882/,2012,116000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103328260-e78e89fd/,2011,127704
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103367744-26bb6e45/,2011,134000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103318021-d8d3bed6/,2007,299000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103379062-2ec767b3/,2012,129000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103235431-27976b65/,2007,230000
Opel Zafira B Рестайлинг,https://auto.ru/cars/used/sale/opel/zafira/1103043726-4961cfcf/,2011,190000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103188397-7627c819/,2008,175000
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1103266509-e17a93ee/,2008,143000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103169769-a4e60d3d/,2011,159000
Opel Meriva A Рестайлинг,https://auto.ru/cars/used/sale/opel/meriva/1103231322-e7a4d71d/,2007,300000
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103389154-5539bf3d/,2011,83500
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103177142-db58e239/,2007,300000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103327348-288c5cfa/,2008,192000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103004681-414c379d/,1996,250000
Opel Antara I,https://auto.ru/cars/used/sale/opel/antara/1103022413-51d46a63/,2008,117670
Opel Corsa D Рестайлинг II,https://auto.ru/cars/used/sale/opel/corsa/1103380451-665e4e39/,2012,72000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103086714-91553d3a/,2011,118000
Opel Astra F C16NZ,https://auto.ru/cars/used/sale/opel/astra/1103276794-62c72e5e/,1992,215000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103226143-bd7fcecc/,2004,802000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103042894-86428771/,2007,270000
Opel Zafira A,https://auto.ru/cars/used/sale/opel/zafira/1103376985-c9354e82/,1999,310000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103175131-844e6b27/,2011,170000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102925780-c249def3/,2010,230000
Opel Corsa B,https://auto.ru/cars/used/sale/opel/corsa/1103408464-e8d89370/,1998,363602
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103092867-672034f7/,2007,202000
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1102963367-54833626/,2003,355000
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103346687-95757658/,2007,282867
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1102962024-71b1fa58/,2011,186000
Opel Astra J Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103066420-fe6fd587/,2014,125000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1102967031-136996ce/,2008,406436
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103123297-99537de8/,2010,129600
Opel Corsa C Рестайлинг,https://auto.ru/cars/used/sale/opel/corsa/1103087104-cbad18e3/,2003,170000
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103222922-962c9de4/,2007,145700
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103323478-bcc80096/,2011,201000
Opel Omega A,https://auto.ru/cars/used/sale/opel/omega/1103153411-1a69d5e7/,1991,455000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103395580-e223b6a5/,2005,175000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103155099-689c4267/,2012,96000
Opel Vectra A,https://auto.ru/cars/used/sale/opel/vectra/1103046828-c2f193b0/,1990,200000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102975546-9317fdee/,2009,132000
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1095119462-d7595d84/,2012,210000
Opel Omega B Рестайлинг,https://auto.ru/cars/used/sale/opel/omega/1103259667-eca0e0e2/,2001,250000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1101787422-3775a9ea/,2010,183000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103220695-ed323c6f/,2012,159000
Opel Zafira A,https://auto.ru/cars/used/sale/opel/zafira/1103224877-18d252c5/,1999,520000
Opel Insignia I,https://auto.ru/cars/used/sale/opel/insignia/1103275636-3555fbf7/,2011,244000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103367829-ba25b35a/,2011,113000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103112343-adf096c5/,2012,160000
Opel Astra J Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103289062-6877ae1f/,2012,112000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103224597-b797e87e/,2008,123000
Opel Vectra C Рестайлинг,https://auto.ru/cars/used/sale/opel/vectra/1103392613-36bd06e5/,2008,225000
Opel Zafira B,https://auto.ru/cars/used/sale/opel/zafira/1103120421-2f0bb4ca/,2006,174000
Opel Astra G,https://auto.ru/cars/used/sale/opel/astra/1102917351-55148f3f/,1998,360000
Opel Astra H GTC,https://auto.ru/cars/used/sale/opel/astra/1103089444-ac11b768/,2006,213000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1102957616-3a00a565/,2007,198600
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103063587-36595482/,2008,232000
Opel Astra H,https://auto.ru/cars/used/sale/opel/astra/1103144917-4ff0b193/,2005,221000
Opel Astra H Рестайлинг GTC,https://auto.ru/cars/used/sale/opel/astra/1103318433-f085ffb5/,2008,171564
Opel Meriva B,https://auto.ru/cars/used/sale/opel/meriva/1103321247-5b208b76/,2014,119983
Opel Corsa D,https://auto.ru/cars/used/sale/opel/corsa/1103057596-b6015cb2/,2008,175000
Opel Astra J,https://auto.ru/cars/used/sale/opel/astra/1103133711-8ce1a63b/,2010,195000
Opel Vectra B,https://auto.ru/cars/used/sale/opel/vectra/1103169845-a77598da/,1996,316500
Opel Astra H Рестайлинг,https://auto.ru/cars/used/sale/opel/astra/1103397575-1dd2d274/,2008,500000
